,feature-month_end_date,target-month_start_date,feat1_0,feat1_1,feat1_2,feat1_3,feat1_4,feat1_5,feat1_6,feat1_7,feat1_8,feat1_9,feat2_0.3,feat2_0.4,feat2_0.5,feat2_0.6,feat2_0.7,feat2_0.8,feat2_0.9,feat3_eq_0,feat3_eq_1,feat3_bd_0,feat3_bd_1,feat3_com_0,feat3_com_1
157,2014-04-30,2014-05-01,0.37444187933640816,0.21703979179065455,0.11685123380800432,0.07777145938365922,0.07312602182096144,0.03411676590215595,0.024396417167363564,0.01643551565226134,0.014287334122350174,0.010210366788248642,1,2,2,3,3,5,7,0.741331964336784,0.08419246155894632,0.9290565367219628,0.06120452642867546,0.4453904030932689,0.21359628860664479
158,2014-05-30,2014-06-02,0.33240943036372655,0.21085557069152572,0.11840782237409368,0.10964024259657483,0.07537808792675524,0.0379130435284459,0.027051359354681125,0.017842883217290804,0.015237943368917135,0.011982564281297492,1,2,2,3,4,5,7,0.6958095356612498,0.09504773897524958,0.9466243628142348,0.03928693376254051,0.4058564423831443,0.2109430659587042
159,2014-06-30,2014-07-01,0.3105494679169118,0.2104659783493793,0.13527967794585277,0.1138171076560913,0.06635387141235091,0.039372163629116046,0.029189125771762442,0.02080638375497053,0.016279106567104944,0.011777363993910939,1,2,2,3,4,5,7,0.6627161607825546,0.1090025300350492,0.960301718676022,0.02774354678933349,0.3754519178426889,0.24521004519170073
160,2014-07-31,2014-08-01,0.26941120130864793,0.21982682333847453,0.15665630307329947,0.1112345353779921,0.0658412922175878,0.05429760834132969,0.030321816624669956,0.018875905926033037,0.015105992010359634,0.011862270942515215,2,2,3,3,4,5,7,0.6021639487000445,0.14802564512237623,0.8748286741295564,0.11414201535142537,0.3813048752471287,0.28421087277066626
161,2014-08-29,2014-09-02,0.27251211470765446,0.21504600011257613,0.13930012297605557,0.11192941700737298,0.07899050164640725,0.05039846426910885,0.027767790611233967,0.02180969831411939,0.018439105479344693,0.015598973448571961,2,2,3,3,4,5,8,0.6177499824211224,0.13499141358965047,0.7766856156324652,0.21110442142241337,0.37565747355687923,0.24505939356110007
162,2014-09-30,2014-10-01,0.286096206587738,0.19326677682089125,0.1694822470125092,0.14004156899997083,0.05912027026632805,0.041104406664575474,0.022989437044963985,0.017614366839468792,0.014902918242691894,0.014359448195841328,2,2,3,3,4,5,7,0.658404922408912,0.12649698046696892,0.7146517017838633,0.2756140883831748,0.3646126719541578,0.2621292473872041
163,2014-10-31,2014-11-03,0.36172979896099217,0.17673289669728928,0.15417736811061072,0.1237447679609336,0.0519720913387024,0.03115815302361785,0.021829601613124677,0.01690799387947654,0.01387500947860029,0.010752356697510065,1,2,2,3,4,4,7,0.7387392599340805,0.07321250057638085,0.6567641074155389,0.3349135405879914,0.3284960809997926,0.29153674980310096
164,2014-11-28,2014-12-01,0.3775426078045684,0.21175468338177142,0.14440016061391245,0.09558411859783793,0.05821007380375499,0.029946445649231008,0.019542541295766234,0.012783877540063455,0.010729084043760833,0.007943520258753363,1,2,2,3,3,4,6,0.653312043123581,0.13985559661502556,0.6647696339455584,0.3272044057955292,0.4748699298253074,0.23375764472864655
165,2014-12-31,2015-01-02,0.412636086784039,0.24131687161943877,0.1078904111953331,0.08026841516570486,0.04546965302400449,0.027191816865649285,0.01999753567609653,0.016108242509600523,0.010976656709511638,0.007978519859594399,1,1,2,2,3,4,6,0.6680007533996936,0.1436039683210121,0.6102512039799438,0.3818598450744394,0.5662751067639658,0.19298910747216816
166,2015-01-30,2015-02-02,0.4738108885892905,0.2013108583513857,0.12986864921101074,0.053890746923087506,0.04272106172356122,0.021139633346775204,0.01768499983946884,0.012493614174791234,0.010029172062529032,0.008247491225150356,1,1,2,2,3,3,5,0.6429963769094527,0.15528602698343255,0.6155067413322614,0.3765635743045259,0.6141312668413832,0.22012871219866334
167,2015-02-27,2015-03-02,0.5032779322317089,0.1872237319430059,0.12254125976668512,0.05011068365684168,0.04147423298790377,0.022826318259416025,0.014842312808562259,0.01367413063051137,0.011961287178936894,0.00735978506574549,1,1,1,2,3,3,5,0.6860240602241381,0.10357003487888536,0.7179157925157779,0.2755115493632785,0.6484345431249409,0.19536104527925463
168,2015-03-31,2015-04-01,0.5269502333244603,0.1701125027270546,0.10031353643476164,0.05819957873648872,0.03886637220896206,0.028431331445917616,0.025946764745376216,0.012112863929070542,0.008441088970475599,0.00705528456155886,1,1,1,2,3,4,6,0.6887202253965564,0.10461297809623385,0.8998649107330247,0.09405693466649855,0.6780199487426789,0.14081266507642654
169,2015-04-30,2015-05-01,0.5412589851582255,0.13708945754256774,0.0939944383098178,0.07979875720708512,0.03883516116059709,0.030208944081257214,0.027129929474790284,0.011104797472059521,0.008974400026960887,0.006986278657223745,1,1,1,2,3,4,6,0.6363320787486346,0.11688361913295939,0.9125012822846544,0.08036725320371552,0.6746856862795917,0.12189004703751338
170,2015-05-29,2015-06-01,0.47157320261149266,0.1857672368771464,0.11677720642146715,0.08324129468585198,0.041151002732537426,0.03213300761211892,0.016031318006331004,0.011310534821811356,0.008395076677119764,0.007482496753404258,1,1,2,2,3,4,6,0.7024967355346567,0.1062113392469391,0.9216215868827581,0.07212263748340486,0.6210208253573541,0.15903641054876455
171,2015-06-30,2015-07-01,0.4324167265294323,0.17319591566537618,0.1378303631255049,0.09030236733638097,0.0660142466784739,0.023683312392382586,0.01868307157269775,0.01129920926451519,0.009208386221950549,0.006957495851574891,1,1,2,2,3,4,6,0.6862694084553184,0.08572986238564287,0.9243597589219291,0.06722051671835563,0.5512765896135372,0.20286437647407227
172,2015-07-31,2015-08-03,0.38358793172648453,0.19198420166292213,0.16250179973656578,0.08114249234390972,0.0773773567199582,0.0276403130614225,0.0162418635173267,0.01243247506640159,0.009462693086632824,0.007448556965379986,1,2,2,3,3,4,6,0.7054249058264748,0.09781518666484242,0.9040604829895637,0.08843095324043153,0.5087657376866107,0.2349539293125893
173,2015-08-31,2015-09-01,0.4954391210270212,0.20756134881692623,0.10302853393339974,0.06540504263763952,0.05052395178135538,0.018954355911261687,0.012905884335041822,0.009705989543879422,0.007003338361037212,0.005971755781762249,1,1,2,2,2,3,5,0.8069434713606548,0.07230354529285414,0.8547986691942309,0.1373431440326507,0.6157978386511206,0.16833023944189926
174,2015-09-30,2015-10-01,0.5547636041253028,0.19160008815947105,0.07418864008464973,0.05620539762310175,0.05352071317966174,0.015668339629595112,0.01119344514023859,0.009193956055294277,0.007342517502116264,0.0059492893711650405,1,1,1,2,2,3,5,0.8398264957163961,0.05547239953960349,0.8069703410146749,0.18562571975220823,0.6580621404773068,0.12900493392212015
175,2015-10-30,2015-11-02,0.5713689083275852,0.17810330693475546,0.07706991045647861,0.0605183182571426,0.041416031089742344,0.0176810417272057,0.011429873470023659,0.008560379218410472,0.0076579821132246,0.0048733367216284955,1,1,1,2,2,3,5,0.8240149008536135,0.06296405791911036,0.7457292595788972,0.24840805388322823,0.6709565696668908,0.13415319672604248
176,2015-11-30,2015-12-01,0.5422286273285688,0.13019716832017653,0.12786384257166836,0.06068745898429418,0.04093622488268562,0.02109461191925424,0.01742150731193395,0.01482099545888303,0.0108574705382744,0.006612541477410954,1,1,1,2,3,3,5,0.7460750249354982,0.07545377988047462,0.6725387938190475,0.31999687455362236,0.6015479361535222,0.21351979039234545
177,2015-12-31,2016-01-04,0.47872653763502365,0.17558675021300374,0.12257321930819207,0.06936127904896715,0.032442603585796224,0.026294837774557402,0.0246806802566715,0.017013883085736436,0.013420489952678036,0.007343754854317153,1,1,2,2,3,4,6,0.6840928513486629,0.12130099677518225,0.5622664642862107,0.43254531996057793,0.5874574507050703,0.19978226497462706
178,2016-01-29,2016-02-01,0.5694472805668959,0.16557112825141265,0.08227503126643171,0.055893573103865696,0.025717892194999585,0.024493006917379608,0.017653221177883715,0.015702636759942334,0.00895587964633458,0.007607307965675645,1,1,1,2,2,3,6,0.7589981310725493,0.09732233863979352,0.5407224043867792,0.4499767509841157,0.6867387578782256,0.13994014308983724
179,2016-02-29,2016-03-01,0.6024143543442582,0.15332426998032578,0.07208885026157714,0.0622959160406527,0.02076417003809913,0.019597660120522907,0.015429870578676343,0.01329969996336495,0.011933798894354843,0.006122336491147615,1,1,1,1,2,3,5,0.7625300272527331,0.09107175806863968,0.6034425944500662,0.3903642427276341,0.7200779276954478,0.12488676664067909
180,2016-03-31,2016-04-01,0.623703756465151,0.1369062887862806,0.08126273551980757,0.05540272893687801,0.01746409453795188,0.01606340165858134,0.01387101820118024,0.013012790523830997,0.011606541931643297,0.00655764075979173,1,1,1,1,2,3,5,0.7604326893535864,0.07991848205346393,0.6870902226939835,0.30169629457134567,0.7183430040121077,0.13500542025218668
181,2016-04-29,2016-05-02,0.555977361731389,0.1439473928797548,0.10906466592481684,0.061266913729084944,0.02899445834978792,0.025562461860159136,0.015925773788410497,0.012820501370041931,0.012306842310062287,0.007327954732340945,1,1,1,2,3,3,6,0.6644902023422358,0.09926578107979539,0.6494688210579966,0.33955169603531743,0.6475840353043051,0.16968424522282705
182,2016-05-31,2016-06-01,0.4688402115728246,0.1478183964948611,0.1414326333663734,0.07521648117944002,0.05058979711342651,0.03515364270760516,0.015052776754673067,0.01403642114096323,0.010502801343925462,0.008018410337204726,1,1,2,2,3,4,6,0.6114662035741035,0.12199906109373852,0.6235295891899719,0.36318047172807144,0.5783985064119017,0.20499309303385038
183,2016-06-30,2016-07-01,0.44844704761604093,0.17726697249826087,0.12790887903318202,0.08361809658859562,0.06080861170620765,0.034312292169429166,0.012770804867826837,0.01033191996183664,0.008927349651964504,0.007112565842310164,1,1,2,2,3,4,6,0.710114332108671,0.10492845967261918,0.7227153344158695,0.26384096757847086,0.529721864834335,0.20770024835003517
184,2016-07-29,2016-08-01,0.45781237214251586,0.16795480198558654,0.12134721323338747,0.10749473379246037,0.05901857271294282,0.026630681338517342,0.011700567740300394,0.008634768290390334,0.007737262324762564,0.0061675772594759,1,1,2,2,3,4,5,0.7441022566544259,0.09715121486053285,0.7507037113845224,0.23950445913785023,0.5171583236339645,0.19056016821447525
185,2016-08-31,2016-09-01,0.486620660377992,0.15452732585933868,0.11318058760446864,0.09835307713599228,0.061758966511397374,0.027371618184710997,0.013652673384148144,0.008790195658946984,0.008061902551972353,0.006433045877747388,1,1,2,2,3,4,5,0.7118531722525021,0.10792768689127347,0.7630803253319868,0.22840825641571322,0.5564474647777532,0.1785101959431405
186,2016-09-30,2016-10-03,0.4934762290165934,0.1393433824985506,0.11722210353046414,0.09324483869619218,0.06990972038083629,0.026769772168380057,0.014708707501146154,0.00956722505052217,0.0069277452475301855,0.006018415317031831,1,1,2,2,3,4,5,0.6299242703098316,0.1467673664846255,0.829316081508064,0.16500095142715146,0.5861421813556913,0.15578351709586838
187,2016-10-31,2016-11-01,0.4673341305886135,0.14521982474306566,0.12350175925143078,0.08366386065463446,0.07298014562403743,0.0273293312802342,0.01939215684461446,0.014543857536906435,0.010895591196942429,0.007754337135130989,1,1,2,2,3,4,6,0.591576834864593,0.1393693046193142,0.8559893810258334,0.13640392230123105,0.5787625157807914,0.17843339888641857
188,2016-11-30,2016-12-01,0.4324304890791737,0.14639645188520453,0.139824096983212,0.08326237934895002,0.07143253234102385,0.05180871427500419,0.01768658778475681,0.0124193011234385,0.00948009834541919,0.00925321886714203,1,1,2,3,3,4,6,0.5092159177033694,0.21917186299171373,0.7970232902316015,0.19278156935552263,0.5707101303142061,0.1987490902632737
189,2016-12-30,2017-01-03,0.365980384000136,0.19273956986060878,0.10907306718957542,0.09492111244996158,0.08472528321371167,0.050177404877893225,0.021319070252136977,0.018945559487247198,0.013720837068199883,0.011908520324549738,1,2,2,3,4,5,7,0.37109607105613907,0.28250227776376297,0.8065021114861216,0.18375611845001114,0.4948268457318644,0.25602656407222985
190,2017-01-31,2017-02-01,0.37163363081079936,0.18539876849308976,0.1268878899717104,0.09075644380637679,0.08003296810523525,0.04001825448908743,0.024084365139293372,0.01747497692964323,0.015177617866999874,0.012043609593017101,1,2,2,3,4,5,7,0.3786592095756916,0.2695285330299211,0.8393316120429889,0.1529380935878161,0.5098964705004547,0.2356563087038302
191,2017-02-28,2017-03-01,0.300439241408085,0.19546364592984378,0.14696091228432043,0.10143649821681257,0.07308460552541071,0.050749520772956504,0.03395952251867226,0.02068633318246487,0.015279466137004104,0.01307871221215181,1,2,3,3,4,5,7,0.40896117172089697,0.19792934025173492,0.921917715790818,0.07204062951499086,0.4144118762383697,0.2562803401265552
192,2017-03-31,2017-04-03,0.35737235652578375,0.2058094527009261,0.13583264221502148,0.0754094958401012,0.05355613324582448,0.043875392840836885,0.03331109131137865,0.01964496601335011,0.014858487139621911,0.011076136135911874,1,2,2,3,4,5,7,0.5004584931911449,0.1676402456049748,0.841443417378201,0.1542722512991122,0.4723665310930271,0.2844118510189469
193,2017-04-28,2017-05-01,0.3435302749053178,0.20220793207895316,0.15303902300153058,0.07314622207889805,0.07152888352426277,0.04430682399289217,0.025439385233080293,0.01973293617883082,0.014461542990103844,0.01071923116358979,1,2,2,3,4,5,7,0.5652810747578492,0.14468935796950086,0.8304104572684594,0.16511465330474498,0.4402229954108104,0.30181515405941817
194,2017-05-31,2017-06-01,0.3992695330431672,0.19060521382610243,0.1583496441519011,0.071373808375011,0.06325799829803888,0.03223548819090758,0.017350689791557922,0.013630603204552864,0.011491824548932345,0.008135560115154632,1,2,2,3,3,4,6,0.6103348768466977,0.12536793589371717,0.8255126253425895,0.1702859220321501,0.5239871113604122,0.24850725272010607
195,2017-06-30,2017-07-03,0.3734430017773715,0.23341931574709732,0.12031416285906182,0.0787525170860345,0.07144881134461976,0.029415293513007788,0.022276971650261053,0.015077875819228327,0.011631860919293061,0.008113746831009273,1,2,2,2,3,4,6,0.5023810053714752,0.17452477921659826,0.9264827771876833,0.06931722054643032,0.48772708241130414,0.2835312691180153
196,2017-07-31,2017-08-01,0.3752794952136997,0.19986074586989772,0.11507860675325661,0.10610697601758325,0.07606000928786394,0.045729544596756225,0.021065401949477872,0.013457447737151275,0.010130991609761485,0.007428948487990078,1,2,2,3,4,5,6,0.4155629119393669,0.20792180915221467,0.9153901131363579,0.08075290590148612,0.46939794937625534,0.25660898381421593
197,2017-08-31,2017-09-01,0.3261764736936119,0.20568572862873832,0.14033466573996473,0.11047893521816428,0.08236824786390053,0.049696358721542266,0.023112581409579596,0.011850027391861336,0.009618660673845893,0.008708300184465232,1,2,2,3,4,5,6,0.45378153534045784,0.19787358642399905,0.8678937123823177,0.12349871097932429,0.42063077284912126,0.2799637665584041
198,2017-09-29,2017-10-02,0.30883557840974635,0.2069450078620732,0.14564883237620807,0.11378432201780779,0.08138124012026458,0.05600951825275518,0.02150723744332073,0.014210912315671696,0.010874380926796398,0.009550049752258016,1,2,2,3,4,5,6,0.44787647659828816,0.21716934189711465,0.8974225217740581,0.09259990501327357,0.4084808278928695,0.27555734612044114
199,2017-10-31,2017-11-01,0.32578156189799706,0.21409235576846064,0.15544599639617454,0.0785943879939428,0.07188592226693853,0.041624318272359406,0.023624852111584105,0.019399159860429005,0.014336888264955923,0.012860467900003211,1,2,2,3,4,5,7,0.4821817684425163,0.1597317246887657,0.9078937113937043,0.08185269940526047,0.44997646429308247,0.289999339051948
200,2017-11-30,2017-12-01,0.30412723332354485,0.18481948196851214,0.1571393867147736,0.08578253152694873,0.06784943753600849,0.052087818458290656,0.034021945952070635,0.02610401987428497,0.01787481536301808,0.014375525953178862,1,2,3,3,4,6,8,0.39007947574938767,0.17470533814916017,0.8581052116249182,0.13129779865545174,0.44190970761591886,0.267847118466826
201,2017-12-29,2018-01-02,0.3068946251942283,0.16559729185619348,0.15629767661907554,0.1049918998103687,0.06287149746491116,0.04871646792613296,0.03811265688829858,0.02262656274382878,0.017882822823904524,0.017384159752029026,1,2,3,3,4,6,8,0.4009459360298733,0.17237952186470903,0.8585812158625546,0.1327938374159157,0.4591131383200619,0.253579858589406
202,2018-01-31,2018-02-01,0.27269559788475806,0.1861049920234799,0.14938674171851563,0.10850938615109045,0.06721441251088395,0.05207550581677426,0.04191346835277833,0.02220923085247806,0.021685179361472417,0.017650406160973547,2,2,3,3,4,6,8,0.41142339131854383,0.18343488749027162,0.8362121175309499,0.15288586445354585,0.4366994997197549,0.26100577917217666
203,2018-02-28,2018-03-01,0.500608267997995,0.137699156713058,0.12624097702129913,0.0571445001750008,0.038803443700409224,0.037842863574608164,0.026020403372898987,0.015940663273507807,0.011452761812948962,0.010177886102502089,1,1,1,2,3,4,7,0.7507191972916428,0.06479626208789203,0.7765326022210969,0.2109859236903321,0.4115881167772948,0.3496001516829938
204,2018-03-29,2018-04-02,0.5558862715592473,0.13149896680836326,0.11144446611356007,0.046264837561615445,0.04157412550833844,0.024297596483659208,0.023099458388377896,0.01721984537687981,0.009564736473724722,0.008078013120451498,1,1,1,2,3,4,6,0.7918897872205367,0.06711105968281422,0.739491814618148,0.2451592323048117,0.43088001938202686,0.33883836902162945
205,2018-04-30,2018-05-01,0.5691704495499691,0.13439989652785383,0.0942459611085459,0.047451465625389794,0.04018649031177058,0.026931370467468543,0.026125084285770706,0.014787825933544716,0.010381782196333525,0.009384783959607908,1,1,1,2,2,4,6,0.7947170497060435,0.06543399827056821,0.731047700919277,0.2590457890523729,0.45537089276090403,0.2901761578722089
206,2018-05-31,2018-06-01,0.4736840452162402,0.15888075720596517,0.10810069832189549,0.06430643859952705,0.04677874685172731,0.03538899977722179,0.03000984668029549,0.01957735039164459,0.014466064232822208,0.010845573454225321,1,1,2,2,3,4,7,0.7056761364181509,0.09893354537134681,0.8785180834003569,0.1127800148062105,0.47610270243939534,0.2555220220936625
207,2018-06-29,2018-07-02,0.3690660343066368,0.1805162529734704,0.1351601240747305,0.0797984218299488,0.06216606087304866,0.04143693468391622,0.03743661143092738,0.019698736890536195,0.016905138434697316,0.01396022370475639,1,2,2,3,4,5,7,0.575096365682343,0.15053547786656435,0.8854868518795379,0.10491017788184263,0.4459737122098711,0.27722619598805914
208,2018-07-31,2018-08-01,0.3529096141156491,0.15499031442105313,0.13425223892472019,0.08125009990567031,0.07258762305793068,0.05200427100109487,0.042091623685023886,0.02222990209644253,0.018959837577194827,0.016185688378539752,1,2,2,3,4,6,8,0.41568618632083976,0.19702554645488174,0.9139726084351188,0.07191834606442438,0.4838847082837874,0.24835677400304337
209,2018-08-31,2018-09-04,0.36442300076814993,0.17193950102831684,0.11738729043985749,0.08798331577184584,0.0717651695381084,0.05358902996756795,0.0363146173765577,0.022714574089547385,0.017835437020210582,0.011464055940008844,1,2,2,3,4,5,7,0.4071824153839168,0.20022777198586642,0.8807065134643615,0.09688665553017245,0.48365401254266044,0.24223646695748033
210,2018-09-28,2018-10-01,0.32922219106996514,0.18909036875394902,0.14166224195114493,0.08304605390218957,0.061167189580697195,0.053212518461222935,0.03294426944372428,0.025650151849981647,0.022240073205051995,0.013204868014052719,1,2,2,3,4,5,8,0.3587311861036732,0.19487628478353552,0.9097714440123044,0.07187301970759842,0.41956407777612614,0.2622304966221357
211,2018-10-31,2018-11-01,0.37390844528727946,0.21837664530190795,0.13183195334438946,0.07262063604942003,0.05383129133958575,0.043232166047925145,0.0281819910257245,0.015480095138729347,0.01300412425481627,0.010542776401684125,1,2,2,3,3,5,7,0.6781612278403635,0.10061220897920475,0.8385019090315529,0.14906058206384465,0.4607932273539383,0.27717039881311734
212,2018-11-30,2018-12-03,0.4347705483375835,0.21537693879658273,0.13545856387894492,0.055576029209109354,0.03587862099728416,0.03218575318997738,0.020646899835954493,0.012538451461617361,0.010973909777937255,0.009929051460578297,1,1,2,2,3,4,6,0.7345213701823152,0.0807131704391435,0.7163208813528829,0.2634400476190454,0.5346340997111483,0.27666884583925233
213,2018-12-31,2019-01-02,0.5538642753458913,0.22727866878774586,0.07022384644670578,0.04395900725931565,0.02417015145833117,0.017831061668023392,0.01370305024357293,0.008491263287431182,0.0069807652308338155,0.006692439961267456,1,1,1,2,2,3,5,0.8151113522683964,0.06833946964740635,0.5448507132748507,0.4370945555580224,0.7007346983774039,0.1648838465844644
214,2019-01-31,2019-02-01,0.593790552103194,0.2157595850125991,0.05209382160151038,0.03954016276626798,0.0190606235104059,0.017720994773632318,0.011890017453497336,0.009966541970389929,0.008255492827640582,0.006561623256457427,1,1,1,2,2,2,4,0.8235630914874464,0.05206395017333027,0.5737256473420379,0.40325188323336797,0.7657623016593715,0.11204964993898563
215,2019-02-28,2019-03-01,0.5945467562591001,0.1957642604811151,0.06434625272590272,0.035751988261412675,0.025210079542126364,0.016850946373496965,0.014667021689245458,0.010536302531938223,0.008635281881430824,0.007121604323218243,1,1,1,2,2,3,5,0.8217244921373497,0.053600901265173286,0.568695060985259,0.413759428338049,0.7265099020632364,0.14459767497291318
216,2019-03-29,2019-04-01,0.4587332949292981,0.16076439197852688,0.11364278385681881,0.05855291148245925,0.05716882781292862,0.0412705722681975,0.025949212489875296,0.017240256158900846,0.012691988850268992,0.010163837144942355,1,1,2,2,3,5,7,0.711088222063388,0.09009800882513569,0.7491737616333679,0.23316298729726495,0.4886110488685011,0.24481351024790393
217,2019-04-30,2019-05-01,0.35939017291689684,0.1621711250195263,0.14971142653548378,0.0752160062745652,0.06696456944286304,0.042050301639265875,0.028104961165429564,0.022558765457113664,0.019666974339103735,0.014883219424176511,1,2,2,3,4,5,8,0.5812113978711828,0.09273046552546385,0.8844221010745803,0.10349794207835833,0.44707382725624045,0.2621636183667405
218,2019-05-31,2019-06-03,0.4111361266548042,0.14757495864029072,0.1237840810145594,0.11257703416181547,0.05868936042957457,0.03192347347092492,0.023393662148822696,0.019751184908972572,0.01867762418915785,0.0112878865503696,1,1,2,3,4,5,7,0.670620604733402,0.07945152383449301,0.8706590860376737,0.12183869925382744,0.4288083546893965,0.2357470308791918
