,feat1_0,feat1_1,feat1_2,feat1_3,feat1_4,feat1_5,feat1_6,feat1_7,feat1_8,feat1_9,feat2_0.3,feat2_0.4,feat2_0.5,feat2_0.6,feat2_0.7,feat2_0.8,feat2_0.9,feat3_eq_0,feat3_eq_1,feat3_eq_2,feat3_eq_3,feat3_eq_4,feat3_bd_0,feat3_bd_1,feat3_com_0,feat3_com_1,feat3_com_2,feat4_eq_0.3,feat4_eq_0.4,feat4_eq_0.5,feat4_eq_0.6,feat4_eq_0.7,feat4_eq_0.8,feat4_eq_0.9,feat4_bd_0.3,feat4_bd_0.4,feat4_bd_0.5,feat4_bd_0.6,feat4_bd_0.7,feat4_bd_0.8,feat4_bd_0.9,feat4_com_0.3,feat4_com_0.4,feat4_com_0.5,feat4_com_0.6,feat4_com_0.7,feat4_com_0.8,feat4_com_0.9,feat5_0,feat5_1,feat5_2,feat5_3,feat6_eq_max,feat6_eq_min,feat6_bd_max,feat6_bd_min,feat6_com_max,feat6_com_min
130,0.6395046546517036,0.130061195611886,0.0837815309345032,0.0434046879727106,0.0338507110272295,0.0154849063006271,0.0109664332960343,0.0091981784707084,0.0074207938067054,0.0055242619140369,1,1,1,1,2,3,5,0.9034557026505776,0.0283592019437023,0.0179411954135403,0.0120312442738065,0.0097940299835718,0.7546764420174289,0.2362181337983528,0.5956900560616774,0.191775078220115,0.0973209127119936,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,3,4,0.8874061029905005,0.0345126018796972,0.0221122038186981,0.0148355691074669,0.0636807191444848,-0.0559948418645359,0.0089504482424014,-0.0080981735965629,0.057417055970214,-0.0772687807908111
149,0.4031464839320534,0.2432062217434017,0.1800767462796334,0.0586954586602298,0.0351304003664227,0.0200635605648774,0.0107547494905326,0.0078363818690371,0.0075033921947935,0.0064771423351574,1,1,2,2,3,3,5,0.760625804397856,0.0737216909206269,0.0457695615949836,0.0287256135764957,0.02259601493566,0.781488317042471,0.2118964958787449,0.5437317907187561,0.3027981682925476,0.0849451292049478,1,1,1,1,1,2,4,1,1,1,1,1,2,2,1,1,1,2,2,2,3,0.731488378954022,0.0842112423895222,0.0530472826233926,0.0338714234318444,0.0217295961731885,-0.0308409582140746,0.0072072307795153,-0.01311794283702,0.0525778160799071,-0.2686204293002889
206,0.4736840452162396,0.1588807572059654,0.1081006983218957,0.064306438599527,0.0467787468517273,0.0353889997772216,0.0300098466802955,0.0195773503916445,0.0144660642328221,0.0108455734542253,1,1,2,2,3,4,7,0.7056761364181509,0.0989335453713469,0.0523030871186192,0.0498286430666976,0.0268849136241087,0.8785180834003568,0.1127800148062105,0.4761027024393951,0.2555220220936628,0.1566172342789471,1,1,1,1,1,2,4,1,1,1,1,1,1,2,1,1,2,2,2,3,4,0.6718076249684098,0.1133016309717824,0.0588664076674773,0.0570238715907727,0.0395068035923598,-0.0376814694750544,0.0094716698333428,-0.005981422533238,0.0374427974837762,-0.0503154904570967
131,0.497765553235767,0.1604340775159959,0.123229960793067,0.0715961261449945,0.0539123341297145,0.0214479945101496,0.0126399214814502,0.010912368047298,0.0095539522481301,0.0075224668863932,1,1,2,2,3,4,5,0.7964870475749751,0.0573553664516171,0.0351912055987343,0.0277207346542411,0.0215690214127333,0.8870492714906623,0.104077328478615,0.5245933926601827,0.2247949425081438,0.1175494116047115,1,1,1,1,1,2,4,1,1,1,1,1,1,2,1,1,1,2,2,3,4,0.7647393734621141,0.0700276868394958,0.0425503502670116,0.0339901684337345,0.0387331422689043,-0.0378005839847934,0.0089504482424014,-0.0063452824137662,0.057417055970214,-0.0772687807908111
13,0.366612087774591,0.2705278067334736,0.1047077053875832,0.0517904096308993,0.0440309952649181,0.0360243157759758,0.0254500041784422,0.0211337739743712,0.014767498676253,0.0134190456600712,1,2,2,2,3,5,8,0.6497975365850818,0.0902404089241089,0.084409271572748,0.0487796218609036,0.0404871532965681,0.8520969611366851,0.1071201505050775,0.5986381399832251,0.2201679047232971,0.0837190709426756,1,1,1,1,2,3,5,1,1,1,1,1,1,2,1,1,1,2,2,2,3,0.6204374623513421,0.0984345616483102,0.0943877997332599,0.0542000194207823,0.0753378585442742,-0.0539334653831993,0.0052669853180857,-0.0091407137885397,0.0836249870281119,-0.0767723796885356
195,0.3734430017773716,0.2334193157470972,0.1203141628590618,0.0787525170860344,0.0714488113446196,0.0294152935130078,0.022276971650261,0.0150778758192283,0.011631860919293,0.0081137468310092,1,2,2,2,3,4,6,0.5023810053714756,0.1745247792165978,0.0994650374968119,0.0630397760317003,0.0474492820432691,0.9264827771876836,0.0693172205464302,0.4877270824113037,0.2835312691180157,0.1120126919921894,1,1,1,2,3,4,6,1,1,1,1,1,1,1,1,1,2,2,2,3,4,0.4487684516219466,0.1979108068447478,0.1127538625617446,0.0727883282556123,0.0244701250607017,-0.0308937705039035,0.0066377955344193,-0.0030417579932383,0.0580433696499151,-0.0526156917256314
153,0.3451719929070382,0.2830325569774901,0.0928766830950251,0.0739337772366631,0.0541164683981658,0.0341148663257637,0.0307798582053873,0.017889549275589,0.0136550686774903,0.0131866663266737,1,2,2,2,3,5,7,0.7343585962131711,0.0807285942593437,0.0477837107114989,0.0339964485861795,0.0298652320184923,0.9369137787347592,0.051798042088629,0.5142187601215541,0.191595506970861,0.124364047386322,1,1,1,1,1,2,5,1,1,1,1,1,1,1,1,1,1,2,2,3,4,0.7077198373887106,0.0886919407112804,0.0558280249513902,0.0378312619594651,0.0288135626588176,-0.0241754476073762,0.0055414037772057,-0.007701374644668,0.0469359890185947,-0.0495084377319331
14,0.4075732819752232,0.2140862278587998,0.1218887544870284,0.052210298362304,0.0431684372095518,0.0306766482099571,0.0275503680209292,0.0243596215042718,0.0178869486811158,0.0163646567951597,1,1,2,2,3,5,8,0.6672491919986825,0.0849792489063289,0.0759856832978717,0.05415574057581,0.0409974637418598,0.8966048564209352,0.0661343961882181,0.5271823083377665,0.2781972735129555,0.0769725161010426,1,1,1,1,2,3,5,1,1,1,1,1,1,2,1,1,1,2,2,2,4,0.6430126320356431,0.0948249066876428,0.0808847754376155,0.0602393287819384,0.1110153131550727,-0.0539334653831993,0.0052669853180857,-0.0091407137885397,0.0704989831080373,-0.0882926071456781
22,0.480031316790337,0.1868321999857165,0.0949673577106125,0.048849378213991,0.0444242841272591,0.0329946605631883,0.0230294919825712,0.0212654961114225,0.0136194907494801,0.0118590139532264,1,1,2,2,3,4,7,0.7339133991701552,0.0735850712272743,0.0678742423802063,0.0498094840946809,0.0224405725057502,0.7766728691131927,0.1991729081366209,0.5228025524303606,0.2666385284299703,0.0825885926380875,1,1,1,1,1,2,4,1,1,1,1,1,2,2,1,1,1,2,2,3,4,0.7035068056200093,0.0833139267575676,0.0754786820158843,0.0567173485553379,0.0725944142192692,-0.0537798542913988,0.0173963923901612,-0.0111146248576451,0.0680148762989746,-0.0537689808863175
47,0.4388417047646518,0.2029544907415639,0.1579637638687584,0.0565461864207753,0.0475980265027619,0.0271248617632767,0.0155677740974183,0.010590637947337,0.0091899592860518,0.0066624075901422,1,1,2,2,3,4,5,0.6743421328399418,0.1390120646936012,0.0514901658763064,0.0389844975376803,0.0261606799595018,0.9372430474008392,0.0582485765091296,0.5841007454439685,0.2446735993084568,0.0757834345346293,1,1,1,1,2,2,4,1,1,1,1,1,1,1,1,1,1,2,2,2,3,0.6276664738089351,0.1672986048511324,0.0623518861033334,0.0427963458929607,0.0269170884159907,-0.0414282573868846,0.0072350005765661,-0.0055011312875732,0.0729425981917571,-0.0991440503150468
107,0.5466559886495319,0.1617144966046675,0.1013393751365564,0.0556395012647636,0.0433332991748699,0.0194108260414258,0.0151153332341133,0.0104812558666489,0.0093103686544959,0.0073435255382929,1,1,1,2,2,3,5,0.7844999375735795,0.0574442299545839,0.0442392629439907,0.0304601306772768,0.0250598936839621,0.7583923590754171,0.225296489399962,0.5874217170315229,0.2209505610470868,0.0996956142120428,1,1,1,1,1,2,4,1,1,1,1,1,2,2,1,1,1,2,2,2,3,0.7578489406878475,0.0667257702988998,0.0513239721524245,0.0357199096249009,0.0360016280757818,-0.0442401508797233,0.0072465611712684,-0.0061971604839207,0.0519597389307111,-0.0779615414697119
188,0.4324304890791737,0.1463964518852042,0.139824096983212,0.0832623793489501,0.0714325323410238,0.0518087142750041,0.0176865877847567,0.0124193011234384,0.0094800983454192,0.009253218867142,1,1,2,3,3,4,6,0.5092159177033695,0.2191718629917134,0.0962780361655429,0.0547229561473102,0.0427447106065269,0.7970232902316013,0.1927815693555226,0.5707101303142063,0.1987490902632734,0.1168590114960727,1,1,1,2,2,3,5,1,1,1,1,1,2,2,1,1,1,2,2,3,4,0.4712984820969566,0.2448781131487351,0.1045371384730153,0.0599219538457172,0.0470438425566199,-0.0382524111878608,0.0052466434595891,-0.0129052753700659,0.0889992296596836,-0.1039385459905672
51,0.4025794433604807,0.2623937333091868,0.1049118810277648,0.064849278180249,0.0571366667702,0.0240984948030828,0.0186090419989141,0.0119642006602751,0.0105530349122044,0.0087231766609116,1,1,2,2,3,4,6,0.6974078371637731,0.1479094205393032,0.0398105914480489,0.033332521984457,0.0252958844176806,0.6829505229143525,0.3024286784737068,0.5891413982303535,0.1675689982436731,0.1037198101554735,1,1,1,1,2,2,4,1,1,1,1,2,2,2,1,1,1,2,2,3,4,0.6602353807572849,0.1706478028397105,0.0466416438965915,0.0373230996505309,0.0321697476693437,-0.0442120181288474,0.0068099969470319,-0.006429442540178,0.0584380045455736,-0.0495423266719861
128,0.635398963684589,0.1897936503943811,0.0629770579937249,0.0291268325412892,0.0275074452626623,0.0117541438200234,0.0098001603648762,0.00819802165508,0.0060793465455713,0.0053689801747347,1,1,1,1,2,2,4,0.9304803948322132,0.0192743566459307,0.0154834436995629,0.0127218524561963,0.0047734801485655,0.6126068115111822,0.378142727461591,0.6352960713318596,0.1966137774123794,0.0631060532398244,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,4,0.9206825319893864,0.024085704580874,0.0179897029124775,0.0147326536699291,0.0636807191444848,-0.0565426502736942,0.0102749383185734,-0.0163179637249812,0.072320661579626,-0.1955448899686439
21,0.5570172204954461,0.1183918319863148,0.0825163712668444,0.0583780189462987,0.0509328712935913,0.0290114307977124,0.0222737403079517,0.0169608289148033,0.0130331313233909,0.0112347066000904,1,1,1,2,3,4,7,0.7364160234764594,0.0785313567653304,0.0649976031584587,0.0385068138061848,0.0263425146602068,0.6942176688282183,0.2649304058595179,0.4666905383712838,0.3328762792131031,0.0877771971678771,1,1,1,1,1,2,4,1,1,1,1,2,2,2,1,1,2,2,2,3,4,0.7076396535370407,0.089598301736525,0.0733094035747351,0.0417701701897839,0.0755265709655586,-0.0899190131931514,0.0173963923901612,-0.0117305770358902,0.0680148762989746,-0.0598085543095685
102,0.4951585811293387,0.143591442004633,0.1190983146508054,0.1082589259067715,0.0462531432258231,0.0221905549454929,0.0135687964529586,0.0098102025786763,0.0081277023366275,0.0060382021832466,1,1,2,2,3,4,5,0.793877733972805,0.0628949133654671,0.0420245460366564,0.0260587104983909,0.0244262862663187,0.7952118864662163,0.1925416405888832,0.5022349101627107,0.2251393399069855,0.1734447170584144,1,1,1,1,1,2,4,1,1,1,1,1,2,2,1,1,1,2,2,3,3,0.7628268455583022,0.0746318064175824,0.0496956578148138,0.0308156115298289,0.0631228674598119,-0.0540784805028467,0.0131531501626965,-0.0071450191982692,0.1275710420225463,-0.0688694070754111
44,0.4019950507485529,0.1819711999155607,0.124191704258747,0.0930076915356239,0.0602065090690945,0.0328501277091513,0.0284825262940844,0.0148866635528244,0.0115630339994577,0.0100973604789454,1,1,2,3,3,4,7,0.6071125840097183,0.1528338049153033,0.0648799321498794,0.0476204903753483,0.0326344248137907,0.9601777458913692,0.0362251361298471,0.520214646275288,0.1950096822131304,0.1336000225995689,1,1,1,1,2,3,5,1,1,1,1,1,1,1,1,1,1,2,2,3,4,0.5620525361975007,0.1761134834500169,0.074175884714059,0.0550104708473378,0.0302303680352301,-0.0255364294142471,0.0062144166851111,-0.0066071753486261,0.0573723404639327,-0.0560679799888882
133,0.4784197190200832,0.1540794065316042,0.1055822172519153,0.0896333697157738,0.0683222420664279,0.0204084887650902,0.0156920432522889,0.0143568793194187,0.0094341069635311,0.0082282264505939,1,1,2,2,3,4,6,0.7801536928296077,0.0558243868520543,0.0386690571899669,0.037893190637356,0.0214753881349766,0.8666320209992314,0.1220061751764659,0.4913620351245047,0.1893884570365514,0.1509704345672254,1,1,1,1,1,2,4,1,1,1,1,1,1,2,1,1,2,2,3,3,4,0.7430279950858467,0.0682559712760955,0.047431586105088,0.0459118754746385,0.0384303592842244,-0.0255341283752966,0.0066570152957477,-0.0078765407313215,0.0641245281695385,-0.0714190756694154
20,0.6016076840802986,0.0882227815512714,0.0733525639549019,0.0539235211148064,0.0451686050379389,0.0318214962133014,0.0258346769232752,0.0204547646943642,0.0124188365338525,0.0106588610943992,1,1,1,1,3,4,7,0.7518612254753885,0.0717586925940045,0.0538310137097641,0.0412858236414522,0.0242440631690307,0.6828471957700137,0.2805352792639468,0.4027142867815227,0.3540283566166146,0.1363998744334811,1,1,1,1,1,2,4,1,1,1,1,2,2,2,1,1,2,2,2,3,4,0.7252286306979608,0.0812007301447887,0.0601193444684775,0.0460419645379148,0.0755265709655586,-0.0899190131931514,0.0173963923901612,-0.0117305770358902,0.0680148762989746,-0.0598085543095685
45,0.4645768863613435,0.187910129700123,0.129089843036154,0.0585464103436704,0.0423971803549571,0.0321634258428129,0.0220981493738754,0.0120130301408044,0.0092635638572362,0.0089287579967822,1,1,2,2,3,4,6,0.5934526894467033,0.1824312863269979,0.0579225514206378,0.0440756740916363,0.0330388843654749,0.9647346251314556,0.0319082339694401,0.5893878772953006,0.2192043659141849,0.0795993121681865,1,1,1,2,2,3,5,1,1,1,1,1,1,1,1,1,1,2,2,2,4,0.5501266122876294,0.2098428557373658,0.0668927159633305,0.0497941015302043,0.0302303680352301,-0.0255364294142471,0.0072350005765661,-0.0066071753486261,0.0729425981917571,-0.0991440503150468
17,0.5566461314113299,0.1135636798287285,0.0713274020285524,0.0572226249757232,0.0394916048876292,0.0360113988811832,0.0334286507285581,0.023692428810288,0.0167301661188528,0.0131419431346275,1,1,1,2,3,5,7,0.7365192341478546,0.0669740786637167,0.062313302519547,0.0457187143559032,0.0280403771161507,0.5059784640431277,0.4714230801009205,0.4502254590352493,0.2342743433855357,0.1804683912941588,1,1,1,1,1,2,4,1,1,1,2,2,2,2,1,1,2,2,3,3,4,0.7125758335944231,0.0759498811198195,0.0702664566841421,0.050914443375044,0.0848316244625645,-0.10320251417878,0.0101700435756591,-0.0348716602826549,0.061991676027968,-0.1357092519245355
120,0.3817764495217226,0.2359369578277614,0.1542372941909269,0.0782997457311923,0.0554539783018887,0.0226856347480302,0.0202316370654051,0.0119588313873759,0.0088526032954581,0.0070027002314974,1,2,2,2,3,4,5,0.7363765311525838,0.0973823013303322,0.0516665933717548,0.0335292898259344,0.0266638689755583,0.9206220135866832,0.0726348198558401,0.4552503048269132,0.2729292188418088,0.1435580081324407,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,2,2,2,3,4,0.7022165752585825,0.1155865207362401,0.0584978969064056,0.0364742548827484,0.0300647966450234,-0.0370313115375204,0.006372920996052,-0.0074456005790068,0.0820396416181741,-0.1053263387238355
31,0.3175771909050562,0.2330281005588629,0.1296395392515964,0.0965744090368047,0.0704366148007972,0.0384394677087104,0.0294535013184008,0.0154998934543094,0.011734670959519,0.0102923152364534,1,2,2,3,4,5,7,0.6836512448448523,0.0960569318980164,0.0783459830121484,0.0325479264515611,0.0282006626703493,0.9073227679365904,0.0838310409624773,0.448214656355313,0.2094496633233497,0.1694543762854571,1,1,1,1,2,3,5,1,1,1,1,1,1,1,1,1,2,2,3,3,4,0.6417691426507022,0.1124056347209051,0.0920862896881195,0.0401200306411611,0.0297978007792297,-0.0364953956178338,0.0090337526610286,-0.0103163408254773,0.0648222493278701,-0.0708725500039966
122,0.5147430601306883,0.1837727511262201,0.105108756617039,0.0772121179879726,0.0555908434341093,0.0165295936515889,0.0093190277862949,0.0075095472335515,0.0068254433819598,0.0053443592783744,1,1,1,2,3,3,5,0.7553881178288001,0.0989974566834091,0.039533784545027,0.0307522025515494,0.0193528120839063,0.9142200744301288,0.0784405123640665,0.5818502139842803,0.2001585126523195,0.1253607366520695,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,2,2,3,3,0.7233988989969087,0.1167220901501559,0.0449045820654253,0.0364621646985044,0.0300647966450234,-0.0370313115375204,0.0049784061484236,-0.0055803392423831,0.0601879182207076,-0.1053263387238355
135,0.4990709035601831,0.1724327149501576,0.1178154130864438,0.0803006374233737,0.0499379518204532,0.0189100811344786,0.0132632797220409,0.0091463209967599,0.0078015432193596,0.0063329547558319,1,1,2,2,3,4,5,0.8517962123866039,0.045431930095321,0.0268134729873723,0.017910424805448,0.0156051651853147,0.7488764760600604,0.2408195196477955,0.458552836675296,0.2022532728148086,0.1687405902429233,1,1,1,1,1,1,3,1,1,1,1,1,2,2,1,1,2,2,3,3,4,0.824875648845665,0.055303091120689,0.0317067248201979,0.0217420711833368,0.0328166997026942,-0.0407383300148727,0.0066570152957477,-0.0066097529911094,0.0894540085312992,-0.0693793947153675
110,0.5189629731580062,0.2312506125709624,0.1017828043400936,0.0473936014402695,0.0342083481864445,0.0127750066194122,0.0121674390302027,0.0085257894170459,0.0066378812761699,0.0052324916768926,1,1,1,2,2,3,5,0.889649763046553,0.0264021061044588,0.0218358561094686,0.0198137441505278,0.0117431426251385,0.6629160089448705,0.3242729747139919,0.4798442718391213,0.3147936817440638,0.0926834723348953,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,2,2,2,3,4,0.8721910712735017,0.0322496980133411,0.0268116674309475,0.0217044121628347,0.0552322917883849,-0.0490813193709438,0.0085203519539601,-0.0107200033439593,0.0642744548931335,-0.0806645337895414
56,0.3894081148760022,0.2669456891002572,0.0952024684159816,0.065115457986893,0.0539058724201248,0.0311396771932529,0.0210541396573181,0.0171026031656405,0.0113718888873134,0.0096079169097352,1,2,2,2,3,4,6,0.6337633237821368,0.1925089679562031,0.048398620356516,0.0389597823150732,0.0212344754095154,0.8105522689139832,0.1838997579549615,0.5873326264379661,0.1654293355977939,0.1083040242660449,1,1,1,1,2,2,4,1,1,1,1,1,1,2,1,1,1,2,2,3,4,0.5972928404862193,0.2157248964208416,0.0556284363803436,0.0448175504968355,0.0323888658917826,-0.0452018474662572,0.0057646688623627,-0.0048077015681031,0.067361912566593,-0.0353545123381216
53,0.4208683045039266,0.2041433604973928,0.1500320409757073,0.0646804550903686,0.0517179186285377,0.023999264052155,0.016081314727436,0.0115661204777286,0.00986926627029,0.0089037592929715,1,1,2,2,3,4,6,0.5938215430442784,0.1910282283719623,0.0594151335956867,0.039138323093827,0.032452237768124,0.8893220711998255,0.1081599534591903,0.550824382513223,0.2576925661768866,0.0861062453453891,1,1,1,2,2,3,5,1,1,1,1,1,1,2,1,1,1,2,2,2,4,0.5471888064608905,0.2233158572609017,0.0696445033026249,0.0450909030083373,0.0328845138293006,-0.0226613871997492,0.0068099969470319,-0.0055081797987334,0.064827163079249,-0.0495423266719861
2,0.486349226842549,0.1652384307548125,0.0859948920802576,0.069131683243502,0.0322244652208223,0.0286095135479984,0.0265199103693344,0.0214694161433339,0.0197151546630784,0.015429369488701,1,1,2,2,3,4,8,0.6432721597415993,0.183716816285066,0.0399901977387829,0.0346039745386617,0.0287098228597617,0.8666754402538673,0.1199251707404775,0.4623850819218499,0.2583804330707342,0.1186058355333318,1,1,1,1,2,2,4,1,1,1,1,1,1,2,1,1,2,2,2,3,4,0.6159463390051781,0.2010776536470571,0.0443314112195238,0.0375230427378717,0.1025407190857836,-0.084093857310854,0.0061404425246895,-0.0098536398253823,0.0503250838875158,-0.0781550711287361
196,0.3752794952136996,0.1998607458698977,0.1150786067532564,0.1061069760175833,0.0760600092878639,0.0457295445967562,0.0210654019494778,0.0134574477371512,0.0101309916097614,0.0074289484879901,1,2,2,3,4,5,6,0.4155629119393668,0.2079218091522149,0.1630842494658821,0.0619847358908577,0.049018084327253,0.915390113136358,0.0807529059014861,0.4693979493762554,0.2566089838142161,0.155642482429005,1,1,2,2,3,4,6,1,1,1,1,1,1,1,1,1,2,2,2,3,4,0.375790370271481,0.2189980631141436,0.1771200414269136,0.0695278316464574,0.0507086699920625,-0.0308937705039035,0.0066377955344193,-0.0046193025429344,0.0580433696499151,-0.0526156917256314
193,0.3435302749053178,0.202207932078953,0.1530390230015305,0.0731462220788981,0.0715288835242628,0.0443068239928921,0.0254393852330803,0.0197329361788308,0.0144615429901038,0.0107192311635897,1,2,2,3,4,5,7,0.5652810747578487,0.144689357969501,0.0835710787441006,0.0650630909374791,0.0451922558114319,0.8304104572684594,0.1651146533047449,0.4402229954108103,0.3018151540594181,0.1145570101598028,1,1,1,2,2,4,5,1,1,1,1,1,1,2,1,1,2,2,2,3,4,0.5131991716825818,0.1706586472719772,0.0983421007857941,0.0762072676750991,0.0280491990970846,-0.0291137348883177,0.0060552930421594,-0.0063025905503027,0.0551068304708845,-0.0553225566096208
111,0.6043356120298474,0.135044544866723,0.0955757493290837,0.0546340814519905,0.0433306257240636,0.0136407824798854,0.0129219079302775,0.0091896783412629,0.0064644508759464,0.0040624599753843,1,1,1,1,2,3,5,0.9051937110139924,0.0243389807056438,0.0205650847122932,0.0162075003201115,0.0096620008589492,0.677846928748209,0.3120247582667932,0.4204537299901986,0.2874902577892353,0.1362840501747403,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,3,4,0.8919629096096454,0.0290296813428506,0.0242921269354917,0.017388808149527,0.0552322917883849,-0.0490813193709438,0.0107031537712864,-0.0107200033439593,0.0861776962410524,-0.0548918275675172
186,0.4934762290165934,0.1393433824985506,0.1172221035304639,0.0932448386961922,0.0699097203808363,0.02676977216838,0.0147087075011461,0.0095672250505221,0.0069277452475301,0.0060184153170318,1,1,2,2,3,4,5,0.629924270309832,0.1467673664846253,0.1036879852117283,0.031459472383586,0.0250783492298177,0.829316081508064,0.1650009514271514,0.5861421813556912,0.1557835170958683,0.1281637329160302,1,1,1,1,2,3,4,1,1,1,1,1,1,2,1,1,1,2,2,3,4,0.5886103258516718,0.1682572310036837,0.114677961365303,0.0358171374448399,0.0425156398631432,-0.0382524111878608,0.0073233338816996,-0.0059209925847137,0.0615433173335073,-0.0504308536268918
180,0.623703756465151,0.1369062887862807,0.0812627355198076,0.055402728936878,0.0174640945379518,0.0160634016585813,0.0138710182011802,0.0130127905238309,0.0116065419316433,0.0065576407597917,1,1,1,1,2,3,5,0.7604326893535863,0.0799184820534639,0.0491201221676724,0.0367948770415993,0.0211678379566839,0.6870902226939835,0.3016962945713455,0.7183430040121075,0.1350054202521867,0.0937117037177603,1,1,1,1,1,2,4,1,1,1,1,2,2,2,1,1,1,1,1,2,3,0.7325294643068538,0.0912708598144503,0.0564273234933406,0.0432918019677696,0.0437636537750412,-0.0462288833508902,0.0098321207216787,-0.0143598659246206,0.1162132765253604,-0.0810570094138082
74,0.3149421087500126,0.2049618819211637,0.1852445973526994,0.1169280090969235,0.0850526967706556,0.0185453812698724,0.0152669563945816,0.012299338575634,0.010034238547847,0.0081869319052692,1,2,2,3,3,4,5,0.745589674228362,0.0681689161962932,0.0497482864973807,0.0356532862019119,0.0297424009317574,0.8737679245945967,0.1213055231836378,0.3590974355570422,0.2893327170669591,0.165498119504397,1,1,1,1,1,2,5,1,1,1,1,1,1,2,1,2,2,2,3,3,4,0.7141905206243555,0.0822652185957645,0.0595672916267753,0.0418330387696788,0.0242905865277597,-0.0321950464392908,0.0047764648284426,-0.0046258985494074,0.053418693699864,-0.054178486917122
145,0.4779525996295327,0.1774383313593568,0.1409467852510639,0.0592461189490237,0.0467184867591855,0.0286733043438356,0.0130116452782924,0.0111791998934144,0.0100575588037262,0.0084385171938733,1,1,2,2,3,4,5,0.7639331315110767,0.0926172682227193,0.0404048037734404,0.0252755286516817,0.0201745341810713,0.9021757582183008,0.0887177289464676,0.5436144927613088,0.2236719493801828,0.1136140963943865,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,2,2,3,4,0.726498172463376,0.1094681588635723,0.0477614317677177,0.0297590072623122,0.0186549041776713,-0.0395130611717197,0.0052663042560187,-0.0028811889928435,0.0602591915181967,-0.1196838155481917
39,0.3541600019717691,0.209158137387357,0.1434393590204629,0.1239440293961709,0.0678598417110721,0.0222675443491256,0.0187577740060419,0.0120283601197756,0.009830339002981,0.0084272119775083,1,2,2,3,3,4,6,0.6842651114362137,0.0893294413235032,0.0670053666380177,0.0432515277528635,0.0323036242551757,0.8963245057989557,0.0997417988416586,0.4431378581550815,0.2496128173257643,0.1732546265247057,1,1,1,1,2,3,5,1,1,1,1,1,1,2,1,1,2,2,3,3,4,0.6386542329645626,0.1089619492422306,0.0821424906603665,0.0467096464312504,0.0298325522788507,-0.0354437180482583,0.0096409814089342,-0.012274256038221,0.0661091842118623,-0.1190428216594043
169,0.5412589851582257,0.1370894575425676,0.0939944383098177,0.0797987572070849,0.0388351611605971,0.0302089440812572,0.0271299294747902,0.0111047974720595,0.0089744000269609,0.0069862786572237,1,1,1,2,3,4,6,0.6363320787486346,0.1168836191329593,0.1013238710350853,0.0444715975653273,0.0307067049276233,0.9125012822846544,0.0803672532037154,0.6746856862795915,0.1218900470375135,0.1037141969774945,1,1,1,1,2,3,5,1,1,1,1,1,1,1,1,1,1,1,2,3,3,0.6051569366958524,0.1318056667693078,0.1091189882414611,0.049805547251571,0.0295440115108078,-0.0422073404869463,0.0070188793880536,-0.0081825248915254,0.075434248889304,-0.0907025267232167
208,0.352909614115649,0.1549903144210531,0.13425223892472,0.0812500999056703,0.0725876230579308,0.0520042710010948,0.0420916236850238,0.0222299020964425,0.0189598375771948,0.0161856883785397,1,2,2,3,4,6,8,0.4156861863208392,0.1970255464548816,0.1204718783983311,0.0973292695929396,0.0441174059397655,0.9139726084351188,0.0719183460644244,0.4838847082837873,0.2483567740030433,0.1321186738778267,1,1,2,2,3,4,6,1,1,1,1,1,1,1,1,1,2,2,2,3,4,0.3889976255747743,0.2136511206981881,0.1266611959816546,0.1035917661607562,0.0306600993757888,-0.0459328443628971,0.0094716698333428,-0.005981422533238,0.0453403037641056,-0.0717501928290111
78,0.516798133549688,0.2010083444326971,0.0829772020111452,0.0676933338717719,0.0411536680473695,0.0185678032212373,0.0164659964839087,0.0096252129819057,0.0090613082609036,0.0073888782959768,1,1,1,2,2,3,5,0.8501285054379025,0.0386714723436426,0.0303864894728608,0.0294130443645399,0.0175402328636474,0.648546607269039,0.3352928887716611,0.5042541996613484,0.1991836790383341,0.1580819523091583,1,1,1,1,1,1,3,1,1,1,1,2,2,2,1,1,1,2,2,3,4,0.8352580749250211,0.045737566362818,0.0356778658351542,0.0304012592917925,0.0459183030502027,-0.0398650786412011,0.0074380041100021,-0.0124395495410841,0.0459245168871084,-0.0881701256708482
